"PID","lebe_cont","describe","cand_rightwing","cand_change_R","cand_exp","cand_change","cand_econ","cand_cult","leftbehind_gpt","reasons","systemic_gpt","gov_gpt","econ_gpt","cult_gpt","race_gpt","gender_gpt","age_gpt","n_reasons","cluster","avg_cosine_to_cluster","cluster_label","ideo_con","ideo_lib","ideo_demsoc","ideo_lbrtn","ideo_prog","party_gen","party_dem","party_rep","party_ind","party_followup","att_1","is_elg","age","gender","race","edu","income","income_num","edu_num","white_bin","man_bin","rep_bin","dem_bin","ind_bin","feedback"
"CY180xv",20,"I think an area where I may feel a little left behind is in my family . One of my children is an adult and is now graduated from college and starting her life...her adult life. It means that while I am still important to her she needs to leave behind being my ""child"" I have to let her be an adult now and she has to take that role.",5.5,5,3,3,6,5,2,"family dynamics, empty nest, role transition",5,1,1,2,1,2,3,3,1,0.588222193016754,"Family responsibilities",6,1,1,5,2,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,46,"woman","White","GED","$100,001-$120,000",6,2,1,0,1,0,0,NA
"UD204hs",20,"I feel left behind a little bit, not too much but it is still in the back of my head. I feel like my area of study is starting to become obsolete due to the advances in AI. My choices are continue as I am and hope for the best or go back to school and study another field.",6,1,3,7,6,6,2,"ai advances, obsolete skills, career uncertainty, education needs",5,1,3,2,1,1,2,4,3,0.522247143343949,"Career opportunities",5,1,1,2,1,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,46,"man","White","4yearColl","$180,001-$200,000",10,4,1,1,1,0,0,NA
"DP337od",54,"I feel left behind in a personal sense where I have grown up largely independent and tasked with caregiving duties for two younger brothers which felt inappropriate for my age. I feel somewhat isolated from my family after having moved out after college and living far away, though it was out of my own choice. Most people don't contact me, but I also don't initiate conversation and keep very few friends. This upbringing also bleeds into my professional life where I tend to take on projects that can be done with as little supervision or collaboration as possible because I feel that's where I excel best. The downside of this is that I have less supports to lean on if I need assistance resulting in stress and burnout which I've experienced a few times in my current role.",2.5,3,6,5,2,3,3,"caregiving duties, family isolation, lack of contact, few friends, independence, limited support, stress, burnout",2,1,2,2,1,2,3,8,8,0.47052261025318,"Lack of opportunities",2,4,5,3,4,"Democrat","Strong",NA,NA,"Democrat | Strong",1,1,27,"woman","Asian","4yearColl","$100,001-$120,000",6,4,0,0,0,1,0,NA
"PJ337yg",80,"Certain people face obstacles that others don't. It's not laid out equally for everyone. No matter how much a person tries to get ahead they get pushed 10 steps back. The world I was promised is not the world that was given to me.",1,7,4,1,1,1,4,"unequal opportunities, systemic barriers, unmet expectations",6,2,4,4,3,2,2,3,4,0.559235050291924,"Inequality and disparity",2,7,5,2,5,"Democrat","Strong",NA,NA,"Democrat | Strong",1,1,44,"woman","Black or African American","4yearColl","$60,001-$80,000",4,4,0,0,0,1,0,NA
"RP416xo",15,"I consider myself to be very blessed to live in this country. I have every opportunity I could wish for and am only ""held back"" by my own doing. Are we perfect?? No, but we strive to come together to learn and grow as a nation. Too much division now because of these entitled attitudes and leftist ideology.",6,1,2,7,5,7,1,"division, entitled attitudes, leftist ideology",6,3,2,3,1,1,1,3,9,0.456351107587227,"Social and political issues",7,1,1,6,4,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,1,59,"woman","White","2yearColl","$120,001-$140,000",7,3,1,0,1,0,0,NA
"ZT458jl",90,"because i don't feel like I am where I need to be in life money wise, like I don't have a strong savings or retirement and so I feel like i'm fifteen all over again with penny pinching and overworking to survive and god forbid I have to miss a day",1,5,4,3,1,1,4,"financial instability, lack of savings, retirement concerns, overworking, income insecurity",5,1,5,2,1,2,3,5,7,0.59254784689916,"Financial struggles",1,7,7,1,7,"Democrat","Strong",NA,NA,"Democrat | Strong",1,1,30,"woman","multiracial","MA","$40,001-$60,000",3,5,0,0,0,1,0,NA
"SJ388oj",27,"I have had to overcome both physical and psychological challenges to get where I am today. This has caused me to somewhat lag my peers who haven't had to face those same issues.",5.5,5,4,3,6,5,3,"physical challenges, psychological challenges, peer comparison",2,1,3,2,1,2,3,3,5,0.543197747616011,"Health limitations",5,3,1,2,3,"Independent",NA,NA,"Closer to Republican","Independent | Closer to Republican",1,1,48,"man","White","2yearColl","$60,001-$80,000",4,3,1,1,0,0,1,NA
"HH268tt",45,"I have a okay life. I only feel left behind at 44 in the relationship department. While my friends and coworkers that are the same age having kids in highschool, I'm still seeing if I can find the right person. It feels like I'm missing out on major events. But then again, I also have a lot of freedom because of it.",4,2,4,6,4,4,3,"relationship status, age expectations, social comparison, life milestones",4,1,2,2,1,2,4,4,2,0.504988333298562,"Personal growth",2,3,NA,NA,NA,"Independent",NA,NA,"Neither","Independent | Neither",1,1,44,"man","Asian","4yearColl","$100,001-$120,000",6,4,0,1,0,0,1,NA
"BD199hz",100,"I feel like I can’t get anywhere and I’m stuck. I’m trying to go back to school but the idea of student debt is killing me. I understand advantages that I do have but don’t feel like I matter at all in the world. There really is no help for people like me and therapy is expensive.",1,4,4,4,1,1,4,"student debt, lack of support, expensive therapy, feeling insignificant",5,2,4,3,1,1,3,4,8,0.50167054191379,"Lack of opportunities",1,7,4,1,7,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,1,45,"woman","White","2yearColl","$20,001-$40,000",2,3,1,0,0,1,0,NA
"QM743dh",65,"I feel conservative U.S. taxpayers are being forgotten and preference is being given to illegal migrants, foreign nations, criminals, citizens who refuse to work and sexual deviants.",5.5,6,1,2,4,7,3,"taxpayer neglect, immigration policy, foreign aid, crime rates, unemployment, cultural shifts",7,4,3,3,1,1,1,6,9,0.456283945456327,"Social and political issues",7,1,1,5,1,"Independent",NA,NA,"Closer to Republican","Independent | Closer to Republican",1,1,52,"woman","White","2yearColl","$40,001-$60,000",3,3,1,0,0,0,1,"I would love if our country would become unified and work together to make everyone more self sufficient and less reliant on big government. Corporations should not be allowed to have any political influence. CEOs should not be allow to make more than 20x their lowest paid employee, caps should be placed on profits so that we don't have billionaires hoarding money and keeping it out of the economy. The hoardes that crossed the border illegally need to be removed so that rent prices can lower and job opportunities can increase. Get rid of the HB-1 visas. Stop giving taxpayer dollars to other countries' wars."
"RD683gv",49,"In this life I am somewhat left behind financially and health wise I have some major issues that can make it seem like I am left behind. In another way I am not left behind at all. I believe in Jesus the Christ. He has saved me from my sins and I will live with Him for eternity. So it is really looking at things from a temporal vs an eternal perspective as to how one might feel left behind or not.",4.5,2,1,6,5,4,3,"financial struggles, health issues",5,1,3,3,1,1,3,2,5,0.627306081498392,"Health limitations",NA,1,1,5,1,"Independent",NA,NA,"Neither","Independent | Neither",1,1,63,"man","Other (please specify)","2yearColl","$60,001-$80,000",4,3,0,1,0,0,1,NA
"DX427vl",0,"When all of my adult children moved to different states. My house was empty and I felt like I was left behind.The house was so silent and I was the only one home, I felt sad.",3.5,5,4,3,3,4,4,"empty nest, loneliness, isolation, family distance",3,1,1,2,1,2,4,4,1,0.511272925992224,"Family responsibilities",4,NA,NA,4,5,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,65,"woman","White","2yearColl","$120,001-$140,000",7,3,1,0,1,0,0,NA
"VM643oe",51,"I feel stuck in the rut sometimes wiht my day job. It is nice and cushy, but I have lost passion for corporate America. I wish I could do my own thing without financial worry.",4.5,3,3,5,6,3,3,"job dissatisfaction, financial worry, lack of passion",5,1,4,2,1,1,2,3,8,0.532004452675516,"Lack of opportunities",2,3,1,5,3,"Independent",NA,NA,"Neither","Independent | Neither",1,1,29,"woman","Asian","MA","$100,001-$120,000",6,5,0,0,0,0,1,NA
"DL992xa",73,"Social Security screwed us in the past and will do so again in a few years. when i first worked and to today the goal posts have always been changing. I paid into social security and my wife and she barley gets 600 a month, while illegals were getting max benefits, shameful. why are illegals more important than citizens unless you are evil and planning something",5.5,7,1,1,4,7,4,"social security, changing policies, low benefits, inequality, citizen neglect",7,5,5,3,2,2,5,5,9,0.477577917757472,"Social and political issues",5,2,2,3,2,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,1,66,"man","White","GED","$20,001-$40,000",2,2,1,1,1,0,0,"thank you,but when if you ask what political party you belong to, you should ask for how long. I was a democrat 30 years, never again...."
"GD783vk",30,"In some form, by having family obligations, I feel left behind in pursuing my own path in life. I think my approach to my own future differs from that of the average person, with no obligations other than themselves.",1.5,7,4,1,2,1,3,"family obligations, personal path, future approach",5,1,2,3,1,2,2,3,2,0.555410302584826,"Personal growth",NA,NA,NA,NA,NA,"Democrat","Strong",NA,NA,"Democrat | Strong",1,1,40,"man","Black or African American","GED","$60,001-$80,000",4,2,0,1,0,1,0,NA
"LJ614tv",65,"I feel left behind in multiple ways. I feel I am behind economically for my age as I am having some financial struggles currently. While I feel like I have personally grown emotionally, at the same time, I feel like I don't fit into the current culture in America. I'm not focused on ""America-first"", like many seem to be. I am also more focused on co-operation and helping others, which seems out of place. So, I feel left behind socially.",1,6,5,2,1,1,4,"financial struggles, cultural disconnect, social isolation",6,2,4,3,2,2,3,3,8,0.539398895926675,"Lack of opportunities",1,3,6,1,6,"Democrat","Strong",NA,NA,"Democrat | Strong",1,1,43,"woman","White","MA","$60,001-$80,000",4,5,1,0,0,1,0,NA
"GW793po",48,"Inflation keeps increasing but my salary is not keeping up. There are quite a few things I cannot do anymore because they have gotten so expensive. Going on vacation for example. These days, I just stay home and visit local parks and other places that are free. I am not able to save as much as I used to to fund my retirement either. That's the biggest ""left behind"" affecting me and, I am sure, plenty of other people as well.",4,1,6,7,2,6,4,"inflation, stagnant salary, rising costs, reduced savings, limited travel",6,2,5,2,1,1,2,5,7,0.556304062484004,"Financial struggles",6,1,1,2,1,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,49,"woman","White","MA","$40,001-$60,000",3,5,1,0,1,0,0,"Democrat or Republican, it does not matter much anymore because prices keep going up and people are left behind. Thanks for letting me participate."
"RV675bt",0,"I might feel left behind in not having high speed internet like people in urban areas do. I also feel left behind in having health care as rural areas do not have much access to this.",5.5,4,2,4,4,7,4,"internet access, health care access",6,3,3,3,1,1,2,2,5,0.501635595836908,"Health limitations",7,7,7,1,7,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,1,55,"woman","White","2yearColl","$60,001-$80,000",4,3,1,0,1,0,0,NA
"IP332ko",61,"I feel left behind because at my old job I got one promotion in 7 years. The first few years we were a small company run by sexist men who only promoted other men and then halfway through, it became more corporate and all these people from bigger companies brought their friends in so I felt like I never got to where I wanted to be in my career. Then I left to have my three kids and now I am a stay at home parent and I know that when I reenter the workforce, I will be in the ""you can't teach an old dog new tricks"" category. I know that the last part was by choice, but even still.",4.5,4,4,4,5,4,4,"gender bias, career stagnation, corporate politics, parenting responsibilities, skills gap",6,1,4,4,1,4,4,5,3,0.475832105350574,"Career opportunities",2,5,3,NA,4,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,1,39,"woman","White","4yearColl","$100,001-$120,000",6,4,1,0,0,1,0,NA
"ZT250ph",15,"I don't really feel left behind. My life has turned out great. I have gotten most of the important things I had strived for in my life. I life a comfortable life, have money left after a paycheck, live in a comfortable home, drive a nice car. So, I do not really feel left behind at all.",1,4,3,4,1,1,1,"none",1,1,1,1,1,1,1,1,2,0.406283511129927,"Personal growth",2,3,NA,NA,NA,"Democrat","Strong",NA,NA,"Democrat | Strong",1,1,54,"woman","White","2yearColl","Over $200,000",11,3,1,0,0,1,0,NA
"MR145rr",40,"I feel left behind financially. I feel like there is never enough money, and it is getting worse and worse as the economy gets worse. It does not matter if I get a raise at work, it just gets eaten up by a raise in rent and food prices. Soon there will be nothing for fun, it will all go to bills.",1,5,3,3,1,1,4,"financial strain, rising costs, economic downturn, insufficient income, increased expenses",6,3,5,2,1,1,2,5,7,0.669138918216203,"Financial struggles",1,6,6,2,6,"Democrat","Strong",NA,NA,"Democrat | Strong",1,1,39,"woman","White","GED","$20,001-$40,000",2,2,1,0,0,1,0,NA
"KU796fq",75,"I feel that no one really cares what people my age think or want. Even in research studies, they have no interest in getting responses from people over 60. I am 57. The only people that seem to matter are younger people with children.",7,3,4,5,7,7,4,"age discrimination, lack of representation, youth focus, ignored opinions",6,2,2,3,1,2,4,4,8,0.486464957906604,"Lack of opportunities",6,1,1,1,1,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,57,"woman","White","2yearColl","$40,001-$60,000",3,3,1,0,1,0,0,NA
"OD569hz",5,"I don’t feel left behind for the most part. I don’t necessarily feel like society as whole affects how I feel about my own life. I make my own choices, and do what’s best for my family, and I feel like I’m in control of my own choices and life progress.",5.5,4,4,4,4,7,1,"personal control",2,1,1,1,1,1,1,1,2,0.543750350359867,"Personal growth",7,1,1,2,1,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,40,"woman","White","4yearColl","$120,001-$140,000",7,4,1,0,1,0,0,NA
"DD306ls",20,"I don't really feel like I'm left behind. It's hard to make ends meet sometimes, but we're about to be a family of 6 on one income. We find ways to get by though, we garden and preserve food, we raise goats and chickens for milk, eggs, and meat.",6.5,4,4,4,7,6,1,"financial strain, single income, large family, self-sufficiency",6,1,4,2,1,1,2,4,7,0.533620896851782,"Financial struggles",6,1,2,5,2,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,35,"woman","White","GED","$40,001-$60,000",3,2,1,0,1,0,0,NA
"PV159ku",17,"I might feel left behind, if someone buys an electric car and I can't afford one but can only use my gas car. I might feel left behind if I couldn't realize how to use AI, tools like chat gpt or other AI tools when everyone else is using them. When I was hospitalized and couldn't even watch the tv or read news I somewhat felt like I was being left behind and the world was going very quick for me to catch up especially in regards to technology.",4,3,5,5,3,5,3,"financial constraints, technology gap, health issues",6,1,4,3,1,1,3,3,5,0.575437370741637,"Health limitations",3,5,4,NA,4,"Democrat","Strong",NA,NA,"Democrat | Strong",1,1,54,"man","White","4yearColl","$40,001-$60,000",3,4,1,1,0,1,0,NA
"FV686ds",11,"When I look at my life , I can't truly say I feel behind . My health is good , my family is loving , I have a good wife . I can truly say I love my life . One possible thing I feel let down is our politics : i feel our country is coming apart and quite frankly i am not sure what I can do . I participate in political life as much as I can but this is something out of my hands .",4,6,1,2,4,4,2,"political instability",6,4,1,4,1,1,2,1,9,0.596476588101538,"Social and political issues",1,6,7,6,6,"Democrat","Strong",NA,NA,"Democrat | Strong",1,1,53,"man","White","4yearColl","$120,001-$140,000",7,4,1,1,0,1,0,NA
"LM203lv",34,"Income inequality is a real problem in America today. I lead a comfortable middle class life but I feel like it is getting harder for people to have a life like mine. Both power and money are pooling in the top 1% and they are using it to their advantage. Someone they've decided their interests are at odds with the rest of the country and seem to be working to limit financial success for the majority of American's to protect their interests.",2,5,4,3,2,2,3,"income inequality, wealth concentration, power imbalance, financial barriers",6,3,5,3,1,1,2,4,4,0.60829685264139,"Inequality and disparity",2,7,7,2,7,"Democrat","Strong",NA,NA,"Democrat | Strong",1,1,48,"man","White","MA","Over $200,000",11,5,1,1,0,1,0,NA
"QX488wl",55,"I feel like I'm being left behind because I'm just below middle class. I don't feel like politicians or other government entities care about what happens to me. I have to pay more and more for things like groceries, health insurance and taxes. It doesn't seem like I can get ahead, no matter what I do. I'm just going to get by or left behind, but probably not prosper.",1.5,4,5,4,2,1,4,"economic inequality, political neglect, rising costs, stagnant wages, financial insecurity",6,4,5,3,1,1,2,5,7,0.597643628225579,"Financial struggles",1,5,4,1,5,"Democrat","Strong",NA,NA,"Democrat | Strong",1,1,56,"woman","White","GED","$40,001-$60,000",3,2,1,0,0,1,0,NA
"HN052gu",15,"Sometimes i feel a little left behind because I don't have my life as put together as others do. I am not doing great financially right now.",7,7,1,1,7,7,2,"financial instability, career uncertainty, personal development, peer comparison",5,1,3,2,1,1,2,4,2,0.517649424740049,"Personal growth",7,1,1,1,1,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,36,"woman","White","GED","$40,001-$60,000",3,2,1,0,1,0,0,NA
"GY421wr",24,"There are lots of social programs and assistance available for people of other races and gender identities. I feel like people are leaving white heterosexuals behind and wiring about everyone else.",4.5,3,4,5,6,3,3,"social programs, racial focus, gender identity, feeling excluded",6,4,2,4,3,3,1,4,9,0.482619965174677,"Social and political issues",3,3,2,4,3,"Independent",NA,NA,"Neither","Independent | Neither",1,1,43,"man","White","2yearColl","$120,001-$140,000",7,3,1,1,0,0,1,"None"
"JA319td",10,"I feel like I have faced a lot of hardships for being my age. It feels like sometimes I am delayed in progress a bit because I have had to spend so much time and effort working through the problems I have faced. I also don’t live around my friends or family anymore so it feels like I have been having to start a whole new life from scratch.",3,3,5,5,3,3,3,"age-related challenges, delayed progress, distance from family, distance from friends, starting over",4,1,3,2,1,1,4,5,8,0.470252233968507,"Lack of opportunities",2,4,2,3,4,"Democrat","Strong",NA,NA,"Democrat | Strong",1,1,23,"woman","White","4yearColl","$140,001-$160,000",8,4,1,0,0,1,0,NA
"PX493wi",37,"I feel left behind by my family. I don’t speak to any of them. I only have my kids and their dad. I have no one else and I’m getting older. It’s a sad realization.",3.5,7,3,1,3,4,4,"family estrangement, aging, loneliness, limited support",2,1,1,2,1,2,4,4,8,0.504209412947412,"Lack of opportunities",2,1,1,1,1,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,1,35,"woman","White","2yearColl","$60,001-$80,000",4,3,1,0,1,0,0,"Thanks"
"RN934cw",80,"I feel behind because I'm not where i want to be in life,I should be so much farther in life by now.",2.5,1,5,7,4,1,3,"career stagnation, personal goals, financial stability, education level, peer comparison",2,1,3,2,1,1,2,5,2,0.530870079898435,"Personal growth",NA,4,NA,5,NA,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,1,31,"woman","White","GED","$0-$20,000",1,2,1,0,1,0,0,NA
"IO162aa",71,"I feel left behind because as a disabled person I do not have the same opportunities as able-bodied people.",1,7,5,1,1,1,3,"limited opportunities, accessibility issues, social isolation, employment barriers, discrimination",6,2,3,4,1,1,1,5,5,0.56491699176696,"Health limitations",2,4,7,2,6,"Independent",NA,NA,"Neither","Independent | Neither",1,1,45,"man","White","PHD","$160,001-$180,000",9,6,1,1,0,0,1,NA
"SG995fs",5,"I think I am left behind in social interaction. I’ve always been a private person and never had the friendships other people have. Other people talk about activities they do with friends and I don’t have friends to do things like that with. I also am left behind in home maintenance knowledge. I do not have much skill in fixing things around the house so I have to pay professionals to do a lot of the tasks around my house.",6.5,3,5,5,7,6,3,"social interaction, friendship, home maintenance, skill gaps",4,1,2,2,1,2,2,4,2,0.494665492851555,"Personal growth",7,1,1,2,1,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,30,"man","White","MA","$180,001-$200,000",10,5,1,1,1,0,0,NA
"YW978at",0,"I don't feel left behind therefore I cannot describe this scenario Im very active have close contact with family and from my work as well",4,4,4,4,4,4,1,"not applicable",1,1,1,1,1,1,1,1,2,0.437874361948472,"Personal growth",1,1,1,1,1,"Independent",NA,NA,"Neither","Independent | Neither",1,1,59,"woman","White","GED","$20,001-$40,000",2,2,1,0,0,0,1,"good survey"
"CM540ie",28,"Many of my friends are now homeowners. I personally do not want to be one so I feel behind in some respects but in general, I am happy with where I am. My path may look different from others but I am okay with that.",1,4,4,4,1,1,2,"homeownership pressure",4,1,3,2,1,1,3,1,7,0.573457981947523,"Financial struggles",1,5,4,4,4,"Democrat","Strong",NA,NA,"Democrat | Strong",1,1,44,"woman","White","GED","$40,001-$60,000",3,2,1,0,0,1,0,NA
"NL597jj",12,"I grew up in a single parent house hold and I do feel like very little resources were provided to help with this situation. However, my family managed to overcome mostly.",3,3,3,5,3,3,3,"single parent, limited resources, financial strain, educational gaps, social support, career opportunities",6,2,4,3,1,2,2,6,5,0.473030820069444,"Health limitations",4,NA,5,6,5,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,1,27,"man","White","MA","$160,001-$180,000",9,5,1,1,0,0,1,"N/A"
"BG089bn",62,"I feel left behind because I am starting to feel like a second hand citizen. I have to think about where I am all the time to wonder if I have to carry a passport or not. I don’t think my color matters here to those of power they want to get rid of me.",1.5,4,3,4,2,1,4,"discrimination, identity concerns, social exclusion, power dynamics",6,4,2,5,4,1,1,4,9,0.539381209081605,"Social and political issues",2,5,6,NA,6,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,1,35,"man","Hispanic, Latino, or Spanish origin","4yearColl","$180,001-$200,000",10,4,0,1,0,1,0,NA
"HB462ib",100,"I live in a very rural area. No matter who in charge of the government it seems they only care about the people in the big cities. During storms when we lose powers it can be over a week to get it back. Our roads are in horrible shape. Until last year internet was not even available in my area. You had to use tethering from your cell phone if you wanted internet.",5.5,3,1,5,4,7,4,"rural isolation, government neglect, power outages, poor infrastructure, limited internet",7,4,4,3,1,1,2,5,5,0.497878610794982,"Health limitations",6,1,1,1,1,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,1,40,"man","White","4yearColl","$40,001-$60,000",3,4,1,1,1,0,0,NA
"UK596qd",94,"I feel left behind financially. So many of my other friends are doing well financially. And I just can't seem to get ahead.",1,5,6,3,1,1,4,"financial struggles, income disparity, career stagnation, debt burden",5,1,5,2,1,1,2,4,7,0.602110184903225,"Financial struggles",1,7,7,1,7,"Democrat","Strong",NA,NA,"Democrat | Strong",1,1,55,"woman","White","4yearColl","$20,001-$40,000",2,4,1,0,0,1,0,NA
"ZF945ec",75,"I feel neglected. By myself and by those who swore and promised to love me and support me. I have been told by many people that they will be there no matter what, yet they are nowhere to be seen or heard from. Ever since I was young, I have been told that my future is bright and that expectations are not to be played with. I suppose they didn't expect me to be where I am now.",2.5,2,6,6,2,3,4,"lack of support, broken promises, unmet expectations, self-neglect",5,1,2,2,1,2,3,4,8,0.618351154257086,"Lack of opportunities",5,4,4,3,5,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,1,24,"man","Hispanic, Latino, or Spanish origin","GED","$20,001-$40,000",2,2,0,1,0,1,0,NA
"FU961uc",25,"I feel that there are some people who are handed opportunities to get ahead and thats just not the case with me.",5,4,6,4,5,5,3,"lack of opportunities",5,1,3,3,1,1,2,1,8,0.714816173117797,"Lack of opportunities",6,3,3,2,5,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,29,"woman","White","4yearColl","$60,001-$80,000",4,4,1,0,1,0,0,"N/A"
"YT739dx",80,"It's too hard to find jobs. So many new programs and Ai have made my job harder to find since people can just get a program to do it. Nothing is being done about it. I'm already in debt. How can I switch fields without getting money for training? I can't even pay my bills. And nothing is being done.",2,6,5,2,3,1,5,"job scarcity, ai competition, financial debt, training costs, unpaid bills",6,3,5,2,1,1,3,5,7,0.509320451336344,"Financial struggles",1,5,5,1,6,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,1,35,"woman","Black or African American","MA","$40,001-$60,000",3,5,0,0,0,1,0,NA
"NA350sm",75,"I feel like socially, people like me are getting left behind, progress stalled and is now moving backward. People are talking about getting rid of gay marriage and even interracial marriage in Tennessee and Florida. I've never felt more unwelcome in my own country.",1,7,5,1,1,1,5,"social regression, legal threats, unwelcoming environment, marriage equality, cultural backlash",6,4,1,5,3,2,1,5,9,0.496055487232514,"Social and political issues",1,6,6,2,6,"Democrat","Strong",NA,NA,"Democrat | Strong",1,1,29,"man","White","noHS","$20,001-$40,000",2,1,1,1,0,1,0,NA
"OM093qe",82,"I feel like I haven’t achieved the same milestones that people in my age group have. Most people my age have already graduated college, have successful careers, and even have gotten married and started families of their own. I’m 27 years old and have only had two jobs and have been unemployed for two years and it feels like I’m only just now have started to catch up.",1,7,1,1,1,1,4,"career stagnation, unemployment, education delay, peer comparison, relationship status",4,1,4,3,1,2,5,5,3,0.486707184201233,"Career opportunities",1,7,5,1,6,"Democrat","Strong",NA,NA,"Democrat | Strong",1,1,27,"woman","Black or African American","GED","$60,001-$80,000",4,2,0,0,0,1,0,NA
"QP536zd",39,"Other people know more about things and socialize more than I do. I['m not as inherently social and I'm concerned about how others think",2,4,3,4,2,2,3,"social skills, knowledge gaps, self-esteem, peer pressure",4,1,1,3,1,2,3,4,2,0.48958972266179,"Personal growth",4,5,5,6,3,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,1,43,"woman","White","MA","$140,001-$160,000",8,5,1,0,0,0,1,NA
"WE275cu",20,"I feel like the separation between the means of production and the worker is causing an extreme difficulty in workers being able to become the means of production and build a business capable of competing with large companies.",5.5,6,3,2,7,4,5,"economic disparity, corporate dominance, barriers to entry, capital access, market competition",7,2,5,3,1,1,1,5,7,0.469585240725382,"Financial struggles",3,2,1,7,4,"Independent",NA,NA,"Closer to Republican","Independent | Closer to Republican",1,1,31,"man","White","GED","$40,001-$60,000",3,2,1,1,0,0,1,NA
"WW079kh",25,"I may feel left behind since I am in the minority group. There are times when we are overlooked and are not able to progress in life. We are not taken seriously although we may have the knowledge and /or experience to do things other peers in the majority may not think we are capable of achieving.",2.5,2,4,6,4,1,4,"minority status, overlooked, lack of progress, not taken seriously, knowledge undervalued",6,2,2,4,4,3,2,5,8,0.552832691961125,"Lack of opportunities",2,5,7,5,3,"Democrat","Strong",NA,NA,"Democrat | Strong",1,1,59,"woman","Black or African American","GED","$60,001-$80,000",4,2,0,0,0,1,0,NA
"KS340ni",33,"I feel left behind because I see friends and family being more financially successful, affording vacations, and just progressing in their lives in ways that I am not.",1.5,3,6,5,2,1,4,"financial success, affording vacations, life progression",5,1,5,2,1,1,3,3,2,0.521531417810932,"Personal growth",1,6,7,2,6,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,1,56,"woman","White","4yearColl","$100,001-$120,000",6,4,1,0,0,0,1,NA
"FE177fg",4,"Sometimes I feel a little left behind in my career. I’ve been doing a similar type job for a while and others around me have been promoted or gotten new jobs.",6,2,4,6,6,6,2,"career stagnation, lack of promotion, job monotony",5,1,3,2,1,2,2,3,3,0.535194199774721,"Career opportunities",6,2,2,3,2,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,1,40,"man","White","MA","Over $200,000",11,5,1,1,1,0,0,NA
"XL018zt",37,"I do feel somewhat or partially left behind because I have been dealing with multiple chronic illnesses and disabilities the past several y ears and I am unable to participate in many activities and It seems like I am no longer invited out to many different activities. It definitely makes me feel left out by others. I would have felt stronger about being left out, but I still have many people that continue to invite me placed and include me.",1.5,3,5,5,2,1,3,"chronic illnesses, disabilities, social exclusion, activity limitations",5,1,2,2,1,2,3,4,5,0.602662289472149,"Health limitations",1,6,3,2,6,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,1,67,"woman","White","2yearColl","$20,001-$40,000",2,3,1,0,0,0,1,NA
"TA347kr",23,"Opportunities for previous generations are no longer available e.g. housing and education. These goals are much further from my reach than it would've been for those before me",1,6,4,2,1,1,4,"housing costs, education access, economic disparity, job market, wage stagnation",6,3,5,3,1,1,4,5,7,0.541907748497333,"Financial struggles",1,4,6,3,5,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,1,25,"man","White","4yearColl","$100,001-$120,000",6,4,1,1,0,0,1,NA
"QY421me",45,"I am a milennial and I feel left behind when it comes to the American Dream. I was told to go to college. I did and now have crushing student loan debt. I cannot afford to buy a home even though I make 90k a year. I cannot afford to have a family and children. The American Dream has left me behind.",1,6,4,2,1,1,4,"student loan debt, housing costs, family affordability, american dream, income limitations",6,3,5,4,1,2,4,5,7,0.560809422249908,"Financial struggles",7,7,NA,2,7,"Democrat","Strong",NA,NA,"Democrat | Strong",1,1,37,"woman","White","MA","$120,001-$140,000",7,5,1,0,0,1,0,NA
"FF589yh",10,"I don't feel that I've been left behind very much. I am older and so something things are not geared to me. I don't have as much disposable income as some also so that limits me a bit too. Still, I feel that I'm not a part of a marginalized group.",1,3,5,5,1,1,2,"age factors, income limitations",5,1,3,2,1,2,4,2,10,0.516538847863313,"Generational differences",1,7,6,5,6,"Democrat","Strong",NA,NA,"Democrat | Strong",1,1,68,"man","White","4yearColl","$80,001-$100,000",5,4,1,1,0,1,0,NA
